_id,Time_Stamp,Device_ID,AC1,Current,voltage,Power_Factor,Real_Power,room_temp,Compressor_temp,External_temp,Current_mode_of_AC,Auto,Swing_dir,timing_clock_of_ac,AC_fan,AC_brand,Humidity,_updated,_created,_etag,_links,parent,collection
ObjectId(5dbd39f3620444f3d7c9e445),2019-11-02T08:07:26.692824+00:00,011019,,0.17,242.1,-0.07,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:10:27.000Z,2019-11-02T08:10:27.000Z,bb44fbb8f5959bb4d5585705314f76f13043e89a,,,
ObjectId(5dbd39fd620444f3d7c9e446),2019-11-02T08:09:27.075052+00:00,011019,,0.21,242.6,0.13,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:10:37.000Z,2019-11-02T08:10:37.000Z,7c6da45fd46a68e4f0ae621bb2fc63b04fa98850,,,
ObjectId(5dbd3ac9620444f3d7c9e447),2019-11-02T08:11:27.480495+00:00,011019,,0.18,241.83,0.02,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:14:01.000Z,2019-11-02T08:14:01.000Z,cfa4ffefc02f39d5dcb529d4b9a61966a8cf26b0,,,
ObjectId(5dbd3ad6620444f3d7c9e448),2019-11-02T08:13:27.945335+00:00,011019,,0.18,242.24,0.01,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:14:14.000Z,2019-11-02T08:14:14.000Z,c52d736d40a3be79326ce4c5c5ba3e2cc7838f1c,,,
ObjectId(5dbd3bf7620444f3d7c9e449),2019-11-02T08:15:28.360807+00:00,011019,,0.17,243.47,0.1,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:19:03.000Z,2019-11-02T08:19:03.000Z,bfb6cdea6c97ef2d7e16a64a3dab9f25b84e372a,,,
ObjectId(5dbd3bff620444f3d7c9e44a),2019-11-02T08:17:28.730790+00:00,011019,,0.21,241.93,0.03,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:19:11.000Z,2019-11-02T08:19:11.000Z,95b29d588b485b049e13b7b69fb3f1d43c5d885c,,,
ObjectId(5dbd3c92620444f3d7c9e44b),2019-11-02T08:19:29.169879+00:00,011019,,0.2,242.24,0.1,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:21:38.000Z,2019-11-02T08:21:38.000Z,d34e081e34bbf782037cf22dc026357ad17d15c4,,,
ObjectId(5dbd3c9d620444f3d7c9e44c),2019-11-02T08:21:29.596147+00:00,011019,,0.16,242.96,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:21:49.000Z,2019-11-02T08:21:49.000Z,5e43c7ae91074f4293cbd69c9afcc1ba5c410a9d,,,
ObjectId(5dbd3dec620444f3d7c9e44d),2019-11-02T08:23:30.003583+00:00,011019,,0.17,239.85,0,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:27:24.000Z,2019-11-02T08:27:24.000Z,56894ec5933544c58e9d9ad5d620138e0ac27a06,,,
ObjectId(5dbd3df3620444f3d7c9e44e),2019-11-02T08:25:30.431381+00:00,011019,,0.18,240.78,0.03,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:27:31.000Z,2019-11-02T08:27:31.000Z,e27cea51cda75bc9ddf8b4d63e348f69a2c91c80,,,
ObjectId(5dbd3dfb620444f3d7c9e44f),2019-11-02T08:27:30.833986+00:00,011019,,0.16,242.87,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:27:39.000Z,2019-11-02T08:27:39.000Z,ca83f43d5a698fceeec211d2543abf9809b6aff4,,,
ObjectId(5dbd3ef3620444f3d7c9e450),2019-11-02T08:31:31.663693+00:00,011019,,0.16,242.51,0.03,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:31:47.000Z,2019-11-02T08:31:47.000Z,e3c0c06466e6d3a6520c4e092cadd1d7a6e3ed29,,,
ObjectId(5dbd3fdb620444f3d7c9e451),2019-11-02T08:33:32.105446+00:00,011019,,0.18,242.56,0.21,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:35:39.000Z,2019-11-02T08:35:39.000Z,1a1045e85bd59c661ba51ff3b4e7524da4d47d18,,,
ObjectId(5dbd3fe2620444f3d7c9e452),2019-11-02T08:35:32.481956+00:00,011019,,0.16,241.06,0.05,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:35:46.000Z,2019-11-02T08:35:46.000Z,423dd7131346d7519638b006e85b0f58ecc442b4,,,
ObjectId(5dbd40c8620444f3d7c9e453),2019-11-02T08:37:32.912813+00:00,011019,,0.16,241.61,0.03,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:39:36.000Z,2019-11-02T08:39:36.000Z,f82b3da0ca3a011d821d5ffcceb9f28f8df160db,,,
ObjectId(5dbd40cf620444f3d7c9e454),2019-11-02T08:39:33.336885+00:00,011019,,0.16,240.6,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:39:43.000Z,2019-11-02T08:39:43.000Z,ed84a1e0401d43f0387d142751548885f9363072,,,
ObjectId(5dbd41b2620444f3d7c9e455),2019-11-02T08:41:33.735020+00:00,011019,,0.16,240.91,0.16,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:43:30.000Z,2019-11-02T08:43:30.000Z,b2d38b00564fb3b419c7de17db2371353cf5c2a1,,,
ObjectId(5dbd41bf620444f3d7c9e456),2019-11-02T08:43:34.138729+00:00,011019,,0.16,242.67,0.24,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:43:43.000Z,2019-11-02T08:43:43.000Z,b2a47b16e1e3b295f2f31e0de9e3cff9174caadc,,,
ObjectId(5dbd4295620444f3d7c9e457),2019-11-02T08:45:34.577288+00:00,011019,,0.17,241.53,0.13,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:47:17.000Z,2019-11-02T08:47:17.000Z,b54e5298df4802392d85ab28ed32131f04f26de2,,,
ObjectId(5dbd435d620444f3d7c9e458),2019-11-02T08:47:35.016373+00:00,011019,,0.16,241.73,0.09,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:50:37.000Z,2019-11-02T08:50:37.000Z,c9c175ab02ba8a72c5c70912d4a6d0735a01827c,,,
ObjectId(5dbd436c620444f3d7c9e459),2019-11-02T08:49:35.418692+00:00,011019,,0.24,243.33,0,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:50:52.000Z,2019-11-02T08:50:52.000Z,48b3b783b7e91624f13dcef5eff017102fabba13,,,
ObjectId(5dbd4459620444f3d7c9e45a),2019-11-02T08:51:35.817559+00:00,011019,,0.17,240.82,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:54:49.000Z,2019-11-02T08:54:49.000Z,8cc0520c028e0e2582d54431ecc8328e3f3a9785,,,
ObjectId(5dbd4462620444f3d7c9e45b),2019-11-02T08:53:36.224776+00:00,011019,,0.16,242.21,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:54:58.000Z,2019-11-02T08:54:58.000Z,28fa8bc2a5a576fd368816b526dbfaf290bd0723,,,
ObjectId(5dbd451a620444f3d7c9e45c),2019-11-02T08:55:36.674636+00:00,011019,,0.17,243.11,0.07,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:58:02.000Z,2019-11-02T08:58:02.000Z,4c7d7af96edb69e335400c91b23835232da6b03e,,,
ObjectId(5dbd4526620444f3d7c9e45d),2019-11-02T08:57:37.061518+00:00,011019,,0.17,239.39,0.05,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T08:58:14.000Z,2019-11-02T08:58:14.000Z,2f988699c907de1f5246f05503a6e051d6b93d4b,,,
ObjectId(5dbd4629620444f3d7c9e45e),2019-11-02T08:59:37.472682+00:00,011019,,0.17,241.36,0.14,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:02:33.000Z,2019-11-02T09:02:33.000Z,6c8fbcc90f0eee3cafbf493a3fb666c378597918,,,
ObjectId(5dbd46c6620444f3d7c9e45f),2019-11-02T09:03:38.314329+00:00,011019,,0.18,241.1,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:05:09.000Z,2019-11-02T09:05:09.000Z,35ac38090a1c5e24df35563584c8b19377145185,,,
ObjectId(5dbd4717620444f3d7c9e460),2019-11-02T09:05:38.731673+00:00,011019,,0.16,242.63,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:06:31.000Z,2019-11-02T09:06:31.000Z,8395de5fe136f2f7ffbf39bbacd72686f5c9a9a2,,,
ObjectId(5dbd47f8620444f3d7c9e461),2019-11-02T09:07:39.151046+00:00,011019,,0.17,242.62,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:10:16.000Z,2019-11-02T09:10:16.000Z,a5975611e95de66000330abe537760d91bc99018,,,
ObjectId(5dbd47ff620444f3d7c9e462),2019-11-02T09:09:39.560166+00:00,011019,,0.18,240.76,-0.05,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:10:23.000Z,2019-11-02T09:10:23.000Z,1fcdebfa737c70a826604de484a01b0b9e3c2a34,,,
ObjectId(5dbd4880620444f3d7c9e463),2019-11-02T09:11:40.006393+00:00,011019,,0.19,243.88,0.01,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:12:32.000Z,2019-11-02T09:12:32.000Z,5261ba1a9a8c46f0e0afe1b5458c94920bb59dbb,,,
ObjectId(5dbd48f9620444f3d7c9e464),2019-11-02T09:13:40.377152+00:00,011019,,0.17,242,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:14:33.000Z,2019-11-02T09:14:33.000Z,114cb521c47f66741fe4257384b749d754413f7b,,,
ObjectId(5dbd49e6620444f3d7c9e465),2019-11-02T09:17:41.221921+00:00,011019,,0.17,243.11,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:18:30.000Z,2019-11-02T09:18:30.000Z,d6d97a6129ea9aa3db59e96e46c4c07f9fd619a5,,,
ObjectId(5dbd4add620444f3d7c9e466),2019-11-02T09:19:41.735388+00:00,011019,,0.17,243.04,0.1,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:22:37.000Z,2019-11-02T09:22:37.000Z,8ebbb47ab819d07a86287b40c98b7af4154ae48f,,,
ObjectId(5dbd4ae5620444f3d7c9e467),2019-11-02T09:21:42.073769+00:00,011019,,0.16,240.88,0.06,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:22:45.000Z,2019-11-02T09:22:45.000Z,7e5acafc58d0a8f657f1816a90abe633351b04f2,,,
ObjectId(5dbd4bcd620444f3d7c9e468),2019-11-02T09:23:42.453615+00:00,011019,,0.16,242.8,-0.02,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:26:37.000Z,2019-11-02T09:26:37.000Z,6aa59755ae8b6b513258166fff3d1d268f95fc29,,,
ObjectId(5dbd4bda620444f3d7c9e469),2019-11-02T09:25:42.890893+00:00,011019,,0.16,241.49,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:26:50.000Z,2019-11-02T09:26:50.000Z,d6230683b56925fb7d62e1f129bb51f8029e0061,,,
ObjectId(5dbd4cdd620444f3d7c9e46a),2019-11-02T09:27:43.308338+00:00,011019,,0.17,241.56,0.1,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:31:09.000Z,2019-11-02T09:31:09.000Z,d02e36e600b88ac48a26118cdf783b9a7a4ed594,,,
ObjectId(5dbd4ce5620444f3d7c9e46b),2019-11-02T09:29:48.821938+00:00,011019,,0.19,241.79,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:31:17.000Z,2019-11-02T09:31:17.000Z,97cc26a8114976f10c240765de91ac5b13ee4a3e,,,
ObjectId(5dbd4da2620444f3d7c9e46c),2019-11-02T09:31:44.132706+00:00,011019,,0.15,242.95,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:34:26.000Z,2019-11-02T09:34:26.000Z,77c2c3360fdab9c8ec5550db8a7d7e417436df0f,,,
ObjectId(5dbd4daf620444f3d7c9e46d),2019-11-02T09:33:44.547488+00:00,011019,,0.17,242.89,0.01,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:34:39.000Z,2019-11-02T09:34:39.000Z,0045a329dc1b5b0265a7e8d5f7a6696949405195,,,
ObjectId(5dbd4dfe620444f3d7c9e46e),2019-11-02T09:35:44.969915+00:00,011019,,0.16,242.61,0.13,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:35:58.000Z,2019-11-02T09:35:58.000Z,2797cb200d0842c059a748d200d2a8687398085b,,,
ObjectId(5dbd4eeb620444f3d7c9e46f),2019-11-02T09:37:45.403303+00:00,011019,,0.18,242.02,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:39:55.000Z,2019-11-02T09:39:55.000Z,1bb203ea569ae324eb4f7974ac68df511723c560,,,
ObjectId(5dbd4ef3620444f3d7c9e470),2019-11-02T09:39:45.787831+00:00,011019,,0.16,243.47,0.14,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:40:03.000Z,2019-11-02T09:40:03.000Z,3efa6b10f666288911d143410b51d69c801fd538,,,
ObjectId(5dbd4f67620444f3d7c9e471),2019-11-02T09:41:46.222241+00:00,011019,,0.17,242.61,0.05,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:41:59.000Z,2019-11-02T09:41:59.000Z,a166c2ab092341dda4dfd4b1cc4321fe4e1c73f0,,,
ObjectId(5dbd4fea620444f3d7c9e472),2019-11-02T09:43:46.625288+00:00,011019,,0.17,242.45,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:44:10.000Z,2019-11-02T09:44:10.000Z,aca5fda8ca38b11a0fe21ca4447b47af97ee7fda,,,
ObjectId(5dbd50da620444f3d7c9e473),2019-11-02T09:45:47.056072+00:00,011019,,0.16,243.2,0.2,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:48:10.000Z,2019-11-02T09:48:10.000Z,f2257b7cb7c10010134b223a4528771b69cc6cc8,,,
ObjectId(5dbd50e2620444f3d7c9e474),2019-11-02T09:47:47.440920+00:00,011019,,0.17,242.37,0.09,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:48:18.000Z,2019-11-02T09:48:18.000Z,df25039e3cde76654440ccc2254a716fe79c5425,,,
ObjectId(5dbd51d1620444f3d7c9e475),2019-11-02T09:49:48.836866+00:00,011019,,0.17,242.82,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:52:17.000Z,2019-11-02T09:52:17.000Z,86d722afc21aa364e7edb7d4f4f023c007928fa3,,,
ObjectId(5dbd51d7620444f3d7c9e476),2019-11-02T09:51:48.295610+00:00,011019,,0.16,242.65,0.02,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:52:23.000Z,2019-11-02T09:52:23.000Z,bbaf959f109ae510da07f6a7b0d8b2838b80af6f,,,
ObjectId(5dbd52be620444f3d7c9e477),2019-11-02T09:53:48.743717+00:00,011019,,0.16,243.07,-0.05,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:56:14.000Z,2019-11-02T09:56:14.000Z,613c2ce91aef65330e1af43181751a3ad21ebfc4,,,
ObjectId(5dbd52c4620444f3d7c9e478),2019-11-02T09:55:49.123665+00:00,011019,,0.19,242.6,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T09:56:20.000Z,2019-11-02T09:56:20.000Z,e3bb0da3380f541d1a1cca59c7b337604f3f8f24,,,
ObjectId(5dbd53b0620444f3d7c9e479),2019-11-02T09:57:49.547704+00:00,011019,,0.16,245.22,0.14,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:00:16.000Z,2019-11-02T10:00:16.000Z,0a0a965cff4aa06dd739e7bd37925beb4cc919de,,,
ObjectId(5dbd53b9620444f3d7c9e47a),2019-11-02T09:59:49.950017+00:00,011019,,0.16,242.46,0.13,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:00:25.000Z,2019-11-02T10:00:25.000Z,dcd522d7cce431b6ddccfbde26f8e769df4a2e46,,,
ObjectId(5dbd547d620444f3d7c9e47b),2019-11-02T10:01:50.359035+00:00,011019,,0.19,243.83,0.01,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:03:41.000Z,2019-11-02T10:03:41.000Z,baf1c246ba56ccb907e1b3e3a153c13c6a7390d9,,,
ObjectId(5dbd548a620444f3d7c9e47c),2019-11-02T10:03:50.765597+00:00,011019,,0.17,243.42,0,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:03:54.000Z,2019-11-02T10:03:54.000Z,0842188a997021512a0d721d6f6bdfaf0863d46c,,,
ObjectId(5dbd5584620444f3d7c9e47d),2019-11-02T10:05:51.188347+00:00,011019,,0.18,242.05,0.11,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:08:04.000Z,2019-11-02T10:08:04.000Z,d52faf7261b67223dafdde5bf271c01d602c53ee,,,
ObjectId(5dbd558c620444f3d7c9e47e),2019-11-02T10:07:52.610870+00:00,011019,,0.17,244.01,0.11,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:08:12.000Z,2019-11-02T10:08:12.000Z,f7033ce6e3147c6478327f5cb10e9cef03f24429,,,
ObjectId(5dbd5635620444f3d7c9e47f),2019-11-02T10:09:52.035414+00:00,011019,,0.18,241.57,0.02,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:11:01.000Z,2019-11-02T10:11:01.000Z,99ea978e54578f22b4d8351f2a6b5f29a9e9d13e,,,
ObjectId(5dbd5679620444f3d7c9e480),2019-11-02T10:11:52.501863+00:00,011019,,0.17,243.44,0.07,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:12:09.000Z,2019-11-02T10:12:09.000Z,bfc056f6a4b167c2a6627d90b8be1e79796ba6ae,,,
ObjectId(5dbd576d620444f3d7c9e481),2019-11-02T10:13:52.857832+00:00,011019,,0.16,243.83,0.07,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:16:13.000Z,2019-11-02T10:16:13.000Z,f30974f634080b955521238ac55eeb1b491b0708,,,
ObjectId(5dbd5774620444f3d7c9e482),2019-11-02T10:15:53.270227+00:00,011019,,0.19,243.28,0.05,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:16:20.000Z,2019-11-02T10:16:20.000Z,0cd001faac0ea60b8f5fbdf6a2bf9932ef4fc58b,,,
ObjectId(5dbd57fe620444f3d7c9e483),2019-11-02T10:17:53.705348+00:00,011019,,0.16,243.83,0.06,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:18:38.000Z,2019-11-02T10:18:38.000Z,a1e344a487b6d5b0140d8ac885d78b7feeac3f1c,,,
ObjectId(5dbd5868620444f3d7c9e484),2019-11-02T10:19:54.110652+00:00,011019,,0.17,245.52,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:20:24.000Z,2019-11-02T10:20:24.000Z,b7c806d447aaf1f4b13a5c59259c00e91b99913c,,,
ObjectId(5dbd5962620444f3d7c9e485),2019-11-01T23:35:40.503127+00:00,011019,,0.17,242.27,-0.07,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:24:34.000Z,2019-11-02T10:24:34.000Z,abc7473a96bff053f04f82f5395058237ef88dce,,,
ObjectId(5dbd5969620444f3d7c9e486),2019-11-01T18:38:39.174981+00:00,011019,,0.17,239.5,0.16,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:24:41.000Z,2019-11-02T10:24:41.000Z,38dc42f402c24d5c333ccb2e9cf7af0041ef891e,,,
ObjectId(5dbd5970620444f3d7c9e487),2019-11-01T13:41:37.817514+00:00,011019,,0.18,241.68,-0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:24:48.000Z,2019-11-02T10:24:48.000Z,81ceb8d52d6d3941988d89fff3a07987b522734a,,,
ObjectId(5dbd5979620444f3d7c9e488),2019-11-01T08:42:35.808328+00:00,011019,,6.31,238.9,0.77,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:24:57.000Z,2019-11-02T10:24:57.000Z,aab8ffc5a244d306969ffb5dd2940648643023e9,,,
ObjectId(5dbd5980620444f3d7c9e489),2019-11-01T03:43:33.521610+00:00,011019,,0.18,236.72,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:25:04.000Z,2019-11-02T10:25:04.000Z,848593ede35ee868df9a1b71e814c3aedf99f445,,,
ObjectId(5dbd5987620444f3d7c9e48a),2019-10-31T22:46:32.194213+00:00,011019,,0.17,242.5,0.07,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:25:11.000Z,2019-11-02T10:25:11.000Z,bc2a2ae52d4896a76c4101da4a6ebb0603fc592b,,,
ObjectId(5dbd598f620444f3d7c9e48b),2019-10-31T17:47:30.506771+00:00,011019,,0.17,241.96,0.11,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:25:19.000Z,2019-11-02T10:25:19.000Z,dfcaab62d7f034db9be676a889d054b5b384811b,,,
ObjectId(5dbd5996620444f3d7c9e48c),2019-10-31T12:50:36.589950+00:00,011019,,0.18,240,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:25:26.000Z,2019-11-02T10:25:26.000Z,e252f9b2f2769e06d421380d33ea6da9679f841e,,,
ObjectId(5dbd599e620444f3d7c9e48d),2019-10-31T07:51:34.601866+00:00,011019,,0.2,242.43,0.19,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:25:34.000Z,2019-11-02T10:25:34.000Z,285fd4880dacb9c9032e23fda7ade62673aa48d5,,,
ObjectId(5dbd599e620444f3d7c9e48e),2019-11-02T10:21:54.530994+00:00,011019,,0.17,240.13,0.07,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:25:34.000Z,2019-11-02T10:25:34.000Z,e1f2a98f33cedec3564f66403ca65b8cf5bb4f60,,,
ObjectId(5dbd59a5620444f3d7c9e48f),2019-10-31T02:54:32.878092+00:00,011019,,0.16,239.15,0.14,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:25:41.000Z,2019-11-02T10:25:41.000Z,157c9d15bfb7981ff33f06471f90287f0511e654,,,
ObjectId(5dbd59a9620444f3d7c9e490),2019-11-02T10:23:54.942806+00:00,011019,,0.18,241.95,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:25:45.000Z,2019-11-02T10:25:45.000Z,fde28911756cae8cb9ebe06ca1b40ed8049a07f4,,,
ObjectId(5dbd59ab620444f3d7c9e491),2019-10-30T20:55:18.694029+00:00,011019,,0.18,240.88,0.07,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:25:47.000Z,2019-11-02T10:25:47.000Z,dd937735c16e25083b9679bfdd4e309cc822b001,,,
ObjectId(5dbd59b3620444f3d7c9e492),2019-10-30T16:58:29.782179+00:00,011019,,0.17,244.05,0.11,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:25:55.000Z,2019-11-02T10:25:55.000Z,94551ca97059f054b4312ebc19aca3e0ff99135a,,,
ObjectId(5dbd59b8620444f3d7c9e493),2019-11-02T10:25:55.368201+00:00,011019,,0.17,242.57,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:26:00.000Z,2019-11-02T10:26:00.000Z,84d6fa99e8ceffa21cd688e28c9ca12f1ce1e67b,,,
ObjectId(5dbd59bb620444f3d7c9e494),2019-10-30T12:07:11.406786+00:00,011019,,0.17,244.29,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:26:03.000Z,2019-11-02T10:26:03.000Z,40488ad5526f41c7f7242fada2852198a607fd99,,,
ObjectId(5dbd59c3620444f3d7c9e495),2019-10-30T07:00:08.134433+00:00,011019,,6.73,236.89,0.77,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:26:11.000Z,2019-11-02T10:26:11.000Z,e9b7e6765342268d577b0962521e3a9d0d31860f,,,
ObjectId(5dbd59ca620444f3d7c9e496),2019-10-30T02:03:05.665615+00:00,011019,,0.15,238.98,0.05,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:26:18.000Z,2019-11-02T10:26:18.000Z,8572c61f41e985fc662767bcb8ffacee89f22a27,,,
ObjectId(5dbd59d3620444f3d7c9e497),2019-10-29T21:06:04.148573+00:00,011019,,0.17,242.6,0.11,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:26:27.000Z,2019-11-02T10:26:27.000Z,4f34e4023a8d8e6c6d5e85a71fe58e9b83e2411e,,,
ObjectId(5dbd59db620444f3d7c9e498),2019-10-29T16:07:02.365526+00:00,011019,,0.19,243.27,0.05,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:26:35.000Z,2019-11-02T10:26:35.000Z,3ec3f093020fdc626573d13b8cdde904ed1ee43d,,,
ObjectId(5dbd59e2620444f3d7c9e499),2019-10-29T11:10:00.810176+00:00,011019,,6.61,238.05,0.78,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:26:42.000Z,2019-11-02T10:26:42.000Z,7d7681342bd7a5d44d78144f81a1d01ed88cfba6,,,
ObjectId(5dbd59eb620444f3d7c9e49a),2019-10-29T06:10:58.558733+00:00,011019,,6.54,238.31,0.78,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:26:51.000Z,2019-11-02T10:26:51.000Z,625fcd78edf4bb0177f2cf2f6e561bd96e697dac,,,
ObjectId(5dbd59f1620444f3d7c9e49b),2019-10-29T01:15:57.199671+00:00,011019,,0.18,239.11,0.16,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:26:57.000Z,2019-11-02T10:26:57.000Z,c3e718187a9076e2d61494b91aa2f39d06878dd9,,,
ObjectId(5dbd59fa620444f3d7c9e49c),2019-10-28T20:14:54.904661+00:00,011019,,0.17,244.69,0.15,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:27:06.000Z,2019-11-02T10:27:06.000Z,2099b4b952ca45c82462135eb995651022ddc9a3,,,
ObjectId(5dbd5a02620444f3d7c9e49d),2019-10-28T15:19:53.989385+00:00,011019,,0.16,242.31,0.03,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:27:13.000Z,2019-11-02T10:27:13.000Z,2f96e7669c58a08afa79c9570ef7033b2723c9fc,,,
ObjectId(5dbd5a09620444f3d7c9e49e),2019-10-28T10:18:51.778330+00:00,011019,,0.17,241.66,0.1,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-02T10:27:21.000Z,2019-11-02T10:27:21.000Z,2db3a28728170102a1f2398d80a8df8cdb1a48c6,,,
